date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
18.03.2017,2017,scotland,premiership-2016-2017,Inverness,Ross County,2.42,3.38,2.92,1.83,1.98,1.67,2.3,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-ross-county-l2ptYrvt/#1X2;2,0,2,1
25.05.2017,2017,scotland,premiership-2016-2017,Dundee Utd,Hamilton,2.09,3.48,3.55,1.98,1.86,1.8,2.08,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-utd-hamilton-xnssl15G/#1X2;2,0,0,0
13.05.2017,2017,scotland,premiership-2016-2017,Hamilton,Motherwell,2.42,3.29,3.01,2.02,1.83,1.79,2.1,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-motherwell-IwUIPqtC/#1X2;2,2,1,0
01.03.2017,2017,scotland,premiership-2016-2017,Rangers,St Johnstone,1.62,4.06,5.72,1.87,1.97,1.92,1.99,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/rangers-st-johnstone-hzV1KP9t/#1X2;2,1,5,1
19.11.2016,2016,scotland,premiership-2016-2017,Inverness,Aberdeen,4.06,3.56,1.93,2.02,1.84,1.83,1.97,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-aberdeen-r5966rT7/#1X2;2,2,4,1
01.10.2016,2016,scotland,premiership-2016-2017,Rangers,Partick Thistle,1.41,5.0,8.9,1.70,2.29,1.85,1.8,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/rangers-partick-YJ5RlJ15/#1X2;2,1,2,0
05.04.2017,2017,scotland,premiership-2016-2017,Motherwell,Hamilton,2.34,3.43,3.11,1.98,1.88,1.78,2.11,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/motherwell-hamilton-zw7HXZqc/#1X2;2,0,0,0
13.05.2017,2017,scotland,premiership-2016-2017,Rangers,Hearts,1.67,4.02,5.1,1.67,2.26,1.7,2.28,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/rangers-hearts-lxagl81F/#1X2;2,1,3,1
19.11.2016,2016,scotland,premiership-2016-2017,St Johnstone,Ross County,1.87,3.7,4.16,1.91,1.94,1.83,2.05,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-ross-county-zadhUoLE/#1X2;2,2,6,1
05.02.2017,2017,scotland,premiership-2016-2017,St Johnstone,Celtic,7.92,4.72,1.43,1.75,2.14,1.99,1.9,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-celtic-rRSMb9mK/#1X2;2,2,7,1
19.05.2017,2017,scotland,premiership-2016-2017,Falkirk,Dundee Utd,2.12,3.59,3.37,1.68,2.24,1.62,2.41,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/falkirk-dundee-utd-z5ooGTCp/#1X2;2,2,3,1
24.09.2016,2016,scotland,premiership-2016-2017,Celtic,Kilmarnock,1.16,9.9,17.0,1.25,3.86,2.1,1.69,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-kilmarnock-4bSrcsfP/#1X2;2,1,7,1
18.02.2017,2017,scotland,premiership-2016-2017,Celtic,Motherwell,1.08,12.38,29.22,1.24,4.08,2.26,1.71,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-motherwell-O0S6lPPC/#1X2;2,1,2,0
03.12.2016,2016,scotland,premiership-2016-2017,Kilmarnock,Dundee FC,2.79,3.22,2.64,2.10,1.78,1.84,2.04,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-dundee-fc-h2RGMfJ5/#1X2;2,1,2,0
06.05.2017,2017,scotland,premiership-2016-2017,Inverness,Hamilton,2.32,3.3,3.2,2.09,1.78,1.86,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-hamilton-lbx2TRtm/#1X2;2,1,3,1
01.04.2017,2017,scotland,premiership-2016-2017,Hamilton,St Johnstone,3.08,3.22,2.45,2.30,1.65,2.0,1.9,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-st-johnstone-2X2YACxp/#1X2;2,1,1,0
05.11.2016,2016,scotland,premiership-2016-2017,Dundee FC,Motherwell,2.25,3.47,3.2,1.89,1.96,1.66,2.22,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-fc-motherwell-O42f9pqk/#1X2;2,1,2,0
01.02.2017,2017,scotland,premiership-2016-2017,Hearts,Rangers,3.1,3.56,2.28,1.85,2.00,1.71,2.28,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-rangers-SjWocdCF/#1X2;2,1,5,1
03.12.2016,2016,scotland,premiership-2016-2017,St Johnstone,Inverness,2.07,3.45,3.6,2.08,1.79,1.81,2.02,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-inverness-OMZaQxKt/#1X2;2,1,3,0
25.02.2017,2017,scotland,premiership-2016-2017,Motherwell,Dundee FC,2.54,3.58,2.85,1.84,2.11,1.64,2.37,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/motherwell-dundee-fc-4d5gCSHJ/#1X2;2,2,6,1
28.01.2017,2017,scotland,premiership-2016-2017,St Johnstone,Hamilton,1.59,4.08,6.08,1.99,1.86,2.04,1.82,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-hamilton-zqEvaIs3/#1X2;2,1,3,0
21.05.2017,2017,scotland,premiership-2016-2017,St Johnstone,Rangers,3.34,3.43,2.17,1.87,1.97,1.72,2.23,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-rangers-0zopvOw8/#1X2;2,2,3,1
20.12.2016,2016,scotland,premiership-2016-2017,Celtic,Partick Thistle,1.19,7.35,15.94,1.40,2.97,2.04,1.87,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-partick-8EmlK7dE/#1X2;2,1,1,0
26.11.2016,2016,scotland,premiership-2016-2017,Hearts,Motherwell,1.58,4.21,5.78,1.67,2.26,1.77,2.09,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-motherwell-29tXM3Dl/#1X2;2,1,3,0
22.10.2016,2016,scotland,premiership-2016-2017,Partick Thistle,Ross County,2.16,3.46,3.35,1.92,1.89,1.7,2.15,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-ross-county-WW66kjhG/#1X2;2,0,2,1
05.11.2016,2016,scotland,premiership-2016-2017,Kilmarnock,Hamilton,2.64,3.36,2.69,1.92,1.93,1.71,2.23,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-hamilton-dfIFGSjF/#1X2;2,0,0,0
29.10.2016,2016,scotland,premiership-2016-2017,Inverness,Hearts,2.96,3.38,2.4,1.97,1.84,1.7,2.12,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-hearts-xYBKd7aq/#1X2;2,0,6,1
16.05.2017,2017,scotland,premiership-2016-2017,Ross County,Hamilton,2.12,3.51,3.43,1.95,1.89,1.79,2.11,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-hamilton-S4PTsRet/#1X2;2,1,5,1
28.01.2017,2017,scotland,premiership-2016-2017,Kilmarnock,Ross County,3.64,3.47,2.08,1.99,1.86,1.81,2.13,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-ross-county-nNXqwyLq/#1X2;2,1,5,1
28.12.2016,2016,scotland,premiership-2016-2017,Partick Thistle,Dundee FC,1.99,3.47,4.02,2.08,1.79,1.89,2.03,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-dundee-fc-lSTRWabA/#1X2;2,1,2,0
04.02.2017,2017,scotland,premiership-2016-2017,Motherwell,Hearts,3.89,3.83,1.91,1.67,2.26,1.63,2.4,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/motherwell-hearts-QoWogmBs/#1X2;2,2,3,0
15.10.2016,2016,scotland,premiership-2016-2017,Celtic,Motherwell,1.12,10.09,19.5,1.23,3.93,2.0,1.74,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-motherwell-l8H1jWxA/#1X2;2,1,2,0
26.10.2016,2016,scotland,premiership-2016-2017,Dundee FC,Partick Thistle,2.4,3.22,3.11,2.05,1.78,1.73,2.11,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-fc-partick-OQVq39MF/#1X2;2,2,2,0
20.05.2017,2017,scotland,premiership-2016-2017,Hamilton,Dundee FC,1.68,3.9,5.09,1.83,2.01,1.84,2.03,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-dundee-fc-IgItuPua/#1X2;2,1,4,0
06.05.2017,2017,scotland,premiership-2016-2017,Kilmarnock,Dundee FC,2.27,3.3,3.28,2.07,1.78,1.9,1.98,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-dundee-fc-WMR6Sodg/#1X2;2,2,1,0
05.11.2016,2016,scotland,premiership-2016-2017,Celtic,Inverness,1.14,8.7,19.92,1.35,3.23,2.09,1.8,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-inverness-hMBOE6LR/#1X2;2,1,3,0
06.12.2016,2016,scotland,premiership-2016-2017,Aberdeen,Kilmarnock,1.36,5.04,8.95,1.65,2.32,2.05,1.87,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/aberdeen-kilmarnock-AuTmJLCD/#1X2;2,1,6,1
22.10.2016,2016,scotland,premiership-2016-2017,Inverness,Kilmarnock,1.6,4.1,5.61,1.82,1.99,1.86,1.94,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-kilmarnock-pzBAlA7M/#1X2;2,0,2,1
31.12.2016,2016,scotland,premiership-2016-2017,Dundee FC,St Johnstone,3.5,3.36,2.19,2.07,1.79,1.87,2.03,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-fc-st-johnstone-tMh5pJS9/#1X2;2,1,3,0
17.12.2016,2016,scotland,premiership-2016-2017,Kilmarnock,Inverness,3.01,3.3,2.42,2.05,1.82,1.82,2.08,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-inverness-h2mnxzJh/#1X2;2,0,2,1
31.12.2016,2016,scotland,premiership-2016-2017,Ross County,Inverness,2.48,3.27,3.0,2.16,1.73,1.9,2.01,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-inverness-lnh9qwrG/#1X2;2,1,5,1
15.04.2017,2017,scotland,premiership-2016-2017,Dundee FC,Hamilton,2.09,3.37,3.68,2.17,1.73,1.94,1.94,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-fc-hamilton-AXIoy9jk/#1X2;2,2,2,0
15.04.2017,2017,scotland,premiership-2016-2017,Motherwell,Inverness,2.08,3.54,3.52,1.89,1.95,1.75,2.15,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/motherwell-inverness-0bXFtVSR/#1X2;2,1,6,1
17.05.2017,2017,scotland,premiership-2016-2017,St Johnstone,Hearts,2.53,3.39,2.76,1.98,1.86,1.75,2.1,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-hearts-bBlTs6vq/#1X2;2,1,1,0
18.03.2017,2017,scotland,premiership-2016-2017,Aberdeen,Hearts,1.72,3.84,5.04,1.86,2.00,1.89,1.99,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/aberdeen-hearts-zJnhVtOb/#1X2;2,1,2,0
28.01.2017,2017,scotland,premiership-2016-2017,Inverness,Partick Thistle,2.5,3.38,2.9,2.05,1.81,1.84,2.09,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-partick-tpXmxezj/#1X2;2,0,0,0
11.03.2017,2017,scotland,premiership-2016-2017,St Johnstone,Dundee FC,2.03,3.49,3.82,2.02,1.84,1.89,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-dundee-fc-viHNF1OB/#1X2;2,1,2,0
21.05.2017,2017,scotland,premiership-2016-2017,Partick Thistle,Aberdeen,6.15,3.92,1.58,1.89,1.94,1.92,1.97,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-aberdeen-l0stu4O1/#1X2;2,2,6,0
15.10.2016,2016,scotland,premiership-2016-2017,Partick Thistle,Hamilton,2.01,3.43,3.84,2.02,1.80,1.78,2.04,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-hamilton-MsN3VU0p/#1X2;2,0,4,1
10.12.2016,2016,scotland,premiership-2016-2017,Aberdeen,St Johnstone,1.7,3.88,5.01,1.89,1.96,1.88,2.01,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/aberdeen-st-johnstone-AwbswG3n/#1X2;2,0,0,0
08.04.2017,2017,scotland,premiership-2016-2017,Partick Thistle,Motherwell,1.78,3.59,4.99,2.10,1.78,2.01,1.9,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-motherwell-A9v3qXr9/#1X2;2,1,1,0
03.12.2016,2016,scotland,premiership-2016-2017,Hamilton,Partick Thistle,2.68,3.28,2.71,1.97,1.88,1.73,2.19,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-partick-Cp7Ws5kE/#1X2;2,0,2,1
05.04.2017,2017,scotland,premiership-2016-2017,St Johnstone,Hearts,3.17,3.38,2.32,2.00,1.85,1.81,2.12,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-hearts-vV3YTiqM/#1X2;2,1,1,0
24.09.2016,2016,scotland,premiership-2016-2017,Inverness,Dundee FC,2.08,3.52,3.84,1.98,1.92,1.71,2.14,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-dundee-fc-fTphzKnC/#1X2;2,1,4,1
31.03.2017,2017,scotland,premiership-2016-2017,Dundee FC,Aberdeen,6.35,4.12,1.56,2.00,1.86,2.08,1.85,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/dundee-fc-aberdeen-rqKV9Wij/#1X2;2,2,7,0
29.04.2017,2017,scotland,premiership-2016-2017,Hearts,Partick Thistle,1.98,3.4,4.02,2.13,1.74,1.97,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-partick-hjJfT6Pk/#1X2;2,0,4,1
18.03.2017,2017,scotland,premiership-2016-2017,Rangers,Hamilton,1.32,5.36,10.71,1.67,2.26,2.07,1.83,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/rangers-hamilton-dSmlWM8h/#1X2;2,1,4,0
17.12.2016,2016,scotland,premiership-2016-2017,Hearts,Partick Thistle,1.77,3.81,4.51,1.80,2.03,1.82,2.08,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-partick-65ijyfYb/#1X2;2,0,2,1
25.01.2017,2017,scotland,premiership-2016-2017,Celtic,St Johnstone,1.22,6.58,14.11,1.49,2.65,2.05,1.86,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/celtic-st-johnstone-OOUuLsr1/#1X2;2,1,1,0
29.10.2016,2016,scotland,premiership-2016-2017,Hamilton,Dundee FC,2.33,3.33,3.12,1.90,1.91,1.66,2.22,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-dundee-fc-jyGOeREk/#1X2;2,2,1,0
10.12.2016,2016,scotland,premiership-2016-2017,Rangers,Hearts,1.91,3.75,3.91,1.79,2.08,1.76,2.22,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/rangers-hearts-Wnawvdlt/#1X2;2,1,2,0
18.02.2017,2017,scotland,premiership-2016-2017,Hearts,Inverness,1.63,4.21,5.35,1.78,2.08,1.85,2.06,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-inverness-GzPbjoe0/#1X2;2,0,2,1
04.02.2017,2017,scotland,premiership-2016-2017,Inverness,Dundee FC,2.15,3.34,3.59,2.09,1.79,1.88,2.0,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/inverness-dundee-fc-xUyXynt7/#1X2;2,0,4,1
03.12.2016,2016,scotland,premiership-2016-2017,Ross County,Hearts,3.53,3.6,2.04,1.79,2.08,1.68,2.28,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-hearts-IqZ3PdZn/#1X2;2,0,4,1
26.10.2016,2016,scotland,premiership-2016-2017,Ross County,Celtic,9.0,6.5,1.32,1.44,2.76,1.8,1.99,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-celtic-h0zl2TyM/#1X2;2,2,4,0
17.12.2016,2016,scotland,premiership-2016-2017,Ross County,Aberdeen,4.21,3.76,1.84,1.84,2.02,1.77,2.19,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-aberdeen-pWKbXBXN/#1X2;2,1,3,1
25.02.2017,2017,scotland,premiership-2016-2017,St Johnstone,Kilmarnock,1.8,3.76,4.84,2.16,1.78,2.07,1.85,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-kilmarnock-C2fT5Qfm/#1X2;2,2,2,0
01.03.2017,2017,scotland,premiership-2016-2017,Hearts,Ross County,1.77,3.95,4.52,1.70,2.22,1.72,2.26,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-ross-county-bJtk129I/#1X2;2,2,1,0
28.12.2016,2016,scotland,premiership-2016-2017,St Johnstone,Rangers,3.43,3.44,2.19,1.99,1.87,1.8,2.13,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-rangers-h0CAOy6j/#1X2;2,0,2,1
02.04.2017,2017,scotland,premiership-2016-2017,Hearts,Celtic,7.07,4.62,1.47,1.63,2.35,1.79,2.13,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hearts-celtic-Q7u5Sv8H/#1X2;2,2,5,0
16.12.2016,2016,scotland,premiership-2016-2017,Hamilton,Rangers,5.84,4.19,1.57,1.81,2.05,1.9,2.02,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-rangers-0SjfzEm5/#1X2;2,2,3,1
04.04.2017,2017,scotland,premiership-2016-2017,Aberdeen,Inverness,1.28,5.81,11.79,1.76,2.12,2.37,1.65,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/aberdeen-inverness-AeaUUXTF/#1X2;2,1,1,0
15.10.2016,2016,scotland,premiership-2016-2017,St Johnstone,Kilmarnock,1.54,4.25,6.07,1.77,2.05,1.88,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-kilmarnock-Gt4fhh8c/#1X2;2,2,1,0
01.04.2017,2017,scotland,premiership-2016-2017,Partick Thistle,Ross County,2.1,3.4,3.71,2.10,1.77,1.92,1.99,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-ross-county-IsxcU0w5/#1X2;2,1,3,1
20.05.2017,2017,scotland,premiership-2016-2017,Kilmarnock,Ross County,2.64,3.36,2.65,1.87,1.96,1.71,2.21,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-ross-county-lKDxt5Qh/#1X2;2,2,3,1
28.02.2017,2017,scotland,premiership-2016-2017,Hamilton,Aberdeen,5.93,4.04,1.6,2.02,1.82,2.09,1.82,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/hamilton-aberdeen-xAug0MOO/#1X2;2,1,1,0
26.11.2016,2016,scotland,premiership-2016-2017,Ross County,Hamilton,2.09,3.51,3.51,1.86,1.99,1.73,2.16,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/ross-county-hamilton-WlUqK1c7/#1X2;2,0,2,1
04.03.2017,2017,scotland,premiership-2016-2017,Kilmarnock,Motherwell,2.26,3.51,3.13,1.86,1.98,1.72,2.2,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/kilmarnock-motherwell-2imt3Ov6/#1X2;2,2,3,1
13.05.2017,2017,scotland,premiership-2016-2017,St Johnstone,Partick Thistle,2.24,3.31,3.32,2.18,1.71,1.96,1.92,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/st-johnstone-partick-2u3cmSGL/#1X2;2,1,1,0
25.02.2017,2017,scotland,premiership-2016-2017,Partick Thistle,Hearts,2.95,3.45,2.54,2.03,1.90,1.79,2.11,https://www.oddsportal.com/soccer/scotland/premiership-2016-2017/partick-hearts-8Umx44Pa/#1X2;2,1,2,0
